order_id,order_date,customer_id,customer_name,customer_email,customer_city,customer_state,product_name,product_category,quantity,unit_price,discount_amount,revenue,store_name,shipping_method,shipping_status,payment_method
ORD-18140232,2023-12-21,CUST-94FA8C,Joseph Huffman,kimjoyce@example.net,South Jennifer,AZ,Fire-Pit,BBQ & Grilling,7,168.89,10.0,1172.23,Home Nest,Overnight,CANCELLED,Debit Card
ORD-29492831,2024-01-15,CUST-CEA807,Melanie Diaz,juan79@example.org,North Mary,MD,PRUNING SHEARS,Garden Tools,7,25.07,0.0,175.49,NatureGoods,Store Pickup,in progress,Gift Card
ORD-02786312,2024-10-04,CUST-6917C2,Kimberly White,coryward@example.com,Port Taramouth,AK,wind chime,Outdoor Decor,8,17.84,20.0,122.72,Patio-World,Free Shipping,Pending,Apple Pay
ORD-53636451,2023-06-26,CUST-D520FB,John Allen,slewis@example.com,Lynchfort,FL,WALL PLANTER,Outdoor Decor,1,31.99,0.0,31.99,outdoor hub,Store Pickup,Delivered,Gift Card
ORD-44598469,,CUST-0D191A,Joshua Brown,dalton28@example.org,South Rebecca,NC,Leaf Blower,Garden Tools,4,169.64,25.0,653.56,homenest,Free Shipping,DELIVERED,Credit Card
ORD-01611600,2024-03-26,CUST-EDC477,Brett Wells,fanderson@example.org,Brettview,NY,Trowl Set,Garden Tools,1,20.75,0.0,20.75,NATURE GOODS,Express,cancelled,Debit Card
ORD-10106843,2023-10-08,CUST-FCA17A,Preston Tanner,amyblake@example.net,Port Shannonstad,ID,LEAF BLOWER,Garden Tools,7,165.51,20.0,1376.12,Nature-Goods,Express,in progress,Debit Card
ORD-59453190,2024-10-01,CUST-F8DB5C,Ryan Johnson,hstewart@example.com,Port Paul,KS,Plnt Pot,Outdoor Decor,4,13.07,10.0,42.28,NatureGoods,Store Pickup,returned,Apple Pay
ORD-42403442,2023-12-25,CUST-5A7A4B,Jeremy Hernandez,spencer58@example.net,South Joel,DE,leaf blower,Garden Tools,6,138.34,0.0,830.04,HomeNest,Free Shipping,CANCELLED,Credit Card
ORD-55285793,2022-03-31,CUST-63D4E9,Michael Brown,,South Christopher,SD,Trowel Set,Garden Tools,5,22.5,0.0,112.5,outdoor hub,Standard,Cancelled,Gift Card
ORD-89670791,2024-03-16,CUST-7C94BC,Linda Thomas,rodriguezchristy@example.com,West Ryanborough,NM,Deck Light,Lighting,6,36.87,20.0,201.22,HomeNest.,Store Pickup,SHIPPED,Credit Card
ORD-01420635,2022-12-06,CUST-EFE83B,Shelley Hardin,mcintoshrichard@example.org,Markborough,RI,Solar Lantrn,Lighting,1,26.44,0.0,26.44,Patio-World,Free Shipping,Canceled,Google Pay
ORD-53088222,2023-02-12,CUST-1A28A3,Frances Brown,bryan13@example.net,Sandersfurt,NJ,Plant Pot,Outdoor Decor,8,13.05,0.0,104.4,Nature-Goods,Free Shipping,cancelled,Gift Card
ORD-39385479,,CUST-007563,Mary Thompson,robert51@example.net,Lake Brandi,WV,garden statue,Outdoor Decor,1,62.0,15.0,47.0,OutdoorHub,Free Shipping,Processing,PayPal
ORD-46749549,2022-09-26,CUST-82D699,Lisa Peterson,angela72@example.net,West Heather,AZ,Wheelbarrow,Garden Tools,6,114.13,15.0,669.78,Home Nest,Free Shipping,SHIPPED,Gift Card
ORD-61314563,2022-05-08,CUST-6F575E,Timothy Lowery,josephamy@example.com,Shawnfurt,IN,Adirondack Chairs,Furniture,4,49.85,25.0,174.4,Patio World,Overnight,In Transit,Apple Pay
ORD-57783793,2023-01-04,CUST-31342B,,,Hollybury,DE,Plant-Pot,Outdoor Decor,8,16.27,0.0,130.16,Home Nest,Free Shipping,CANCELLED,Gift Card
ORD-08487367,2023-07-23,CUST-735DDD,Nathaniel Dennis,,Turnerstad,WI,Path Light,Lighting,6,54.51,15.0,312.06,naturegoods,Free Shipping,returned,Google Pay
ORD-73099401,2023-02-06,CUST-86E3BB,Abigail Fisher,kguerrero@example.com,Keithtown,AL,Wall-Planter,Outdoor Decor,7,27.85,0.0,194.95,Patio World,Free Shipping,Refund,PayPal
ORD-90844772,2022-12-26,CUST-30A233,,vmcmillan@example.com,Vanessabury,MS,FLOOD LIGHT,Lighting,6,53.67,25.0,297.02,PatioWorld,Store Pickup,In Transit,Google Pay
ORD-52794524,2022-06-21,CUST-8DD26C,Denise Norris DDS,christopher73@example.net,Williammouth,KY,Garden-Statue,Outdoor Decor,1,63.64,0.0,111.35,naturegoods,Overnight,returned,Debit Card
ORD-26882659,2022-07-26,CUST-57ADCD,Thomas Brown,baldwinrichard@example.net,Andersonburgh,AL,PATHWAY LIGHT,Lighting,6,46.58,0.0,279.48,Nature-Goods,Express,shipped,PayPal
ORD-35460211,2022-12-20,CUST-D2C474,John Jones,byrdsarah@example.org,Kristiehaven,AR,CHARCOAL GRILL,BBQ & Grilling,2,200.71,10.0,391.42,GardenPlus ,Standard,delivered,Gift Card
ORD-23562139,2022-11-17,CUST-04F289,William Brooks,xrogers@example.net,East Andrew,AR,WALL PLANTER,Outdoor Decor,5,29.25,20.0,126.25,Garden-Plus,Express,refunded,Gift Card
ORD-45944190,2023-09-09,CUST-054908,Rachel Henry,,Danielburgh,CT,Wheelbarrow,Garden Tools,6,86.49,0.0,518.94,PATIOWORLD,Store Pickup,In Transit,Credit Card
ORD-05833934,2024-12-09,CUST-8B379E,John Chang,udavis@example.org,New Timothychester,IA,GARDEN BENCH,Furniture,8,121.76,25.0,949.08,HOME NEST,Standard,DELIVERED,PayPal
ORD-66230218,2024-03-07,CUST-C51E43,Taylor Williams,ruizanthony@example.com,West Sharonville,TX,FLOOD LIGHT,Lighting,2,53.4,5.0,101.8,PatioWorld,Standard,In Transit,Debit Card
ORD-69239635,2023-08-26,CUST-89DE5D,Shane Smith,mccoydennis@example.org,Millerview,TN,fire pit,BBQ & Grilling,8,150.02,10.0,1190.16,Nature Goods,Overnight,returned,PayPal
ORD-22044669,2023-04-17,CUST-686199,Bianca Turner,whitney77@example.net,Port Patrick,FL,Floodlight,Lighting,4,54.25,15.0,202.0,Home-Nest,Express,CANCELLED,Google Pay
ORD-72112566,2023-07-15,CUST-F85021,Ryan Carney,katherine89@example.org,Hicksfurt,ME,wind chime,Outdoor Decor,4,19.62,0.0,78.48,PatioWorld,Overnight,In Transit,Debit Card
ORD-53210900,2022-04-23,CUST-64E842,Andrew Watkins,gilbert87@example.com,Port Lindachester,NM,Grill-Cover,BBQ & Grilling,2,27.16,20.0,34.32,OUTDOORHUB,Express,Delivered,Credit Card
ORD-84783237,2022-12-24,CUST-917143,Brian Gilbert,,West Tinaland,AK,Adirondack Chair,Furniture,2,56.0,0.0,112.0,Patio World,Express,Pending,Gift Card
ORD-69035178,2022-12-08,CUST-83892D,Heidi Schmidt,smclaughlinexample.com,Kimberlyside,NY,Path Light,Lighting,7,44.78,5.0,308.46,NatureGoods,Overnight,in progress,PayPal
ORD-92152901,2022-08-26,CUST-27C6E8,Billy Rich,watkinsricky@example.net,Lindaview,CA,Patio-Dining-Table,Furniture,5,296.11,25.0,1455.55,HomeNest,Standard,SHIPPED,Apple Pay
ORD-41924185,2023-01-02,CUST-BCF926,,jdominguez@example.com,North Mariahton,VT,bbq tool set,BBQ & Grilling,3,48.23,0.0,144.69,patioworld,Express,Refund,PayPal
ORD-23552088,2023-02-11,CUST-C317A0,Sherry Smith,emorgan@example.net,Gonzalezland,TX,Pruning-Shears,Garden Tools,8,24.45,0.0,195.6,Garden Plus,Standard,dispatched,Gift Card
ORD-97758117,2024-04-18,CUST-A4C29D,Ashley Stanley,brussell@example.net,East Ashleymouth,NV,Trowel-Set,Garden Tools,5,19.82,20.0,79.1,outdoor hub,Standard,Shipped,PayPal
ORD-12764004,2022-04-18,CUST-2DFE27,Christopher Clark,shanegonzalez@example.net,West Aprilmouth,MO,Garden Statue,Outdoor Decor,8,62.57,0.0,500.56,Patio World,Standard,Pending,PayPal
ORD-51568384,2023-12-06,CUST-565785,Joan Becker,brad60@example.com,Lynnchester,NY,Wheelbarrow,Garden Tools,2,99.02,25.0,173.04,Home Nest,Standard,RETURNED,Apple Pay
ORD-65456198,2022-06-21,CUST-6BFF48,Adam Crawford,ghoward@example.net,South Dillonton,,Wall Planter,Outdoor Decor,7,33.64,0.0,235.48,Garden-Plus,Standard,delivered,Gift Card
ORD-86896155,2022-01-26,CUST-00E313,Jeffrey Hines,,Jacobchester,OK,Wind-Chime,Outdoor Decor,1,19.54,0.0,39.43,Nature-Goods,Overnight,shipped,Debit Card
ORD-42437001,2024-07-16,CUST-D17581,Lisa Cross,randyrichard@example.com,Brookechester,NE,BBQ TOOL SET,BBQ & Grilling,7,46.05,0.0,725.37,PatioWorld,Overnight,Complete,Apple Pay
ORD-75602162,2022-02-11,CUST-6A39D2,Justin Wright,cindyallen@example.net,Port Deborahfort,LA,LEAF BLOWER,Garden Tools,8,130.58,0.0,1044.64,NatureGoods,Express,cancelled,Gift Card
ORD-35632405,2024-12-24,CUST-286C50,Wendy Russell,dwallace@example.org,Shawnfurt,NM,Fire Pit,BBQ & Grilling,2,159.54,15.0,304.08,outdoor hub,Express,Returned,
ORD-81026900,2023-05-16,CUST-90E74A,Jennifer Gould,zacharyallison@example.org,West Jason,NV,bird bath,Outdoor Decor,7,84.14,0.0,588.98,homenest,Overnight,DELIVERED,Credit Card
ORD-93363393,2023-03-31,CUST-B8E29E,James Walker,dhoffman@example.net,Frenchmouth,NC,GAS GRILL,BBQ & Grilling,8,523.81,5.0,4185.48,gardenplus,Express,refunded,Debit Card
ORD-90980226,2022-06-18,CUST-9553E8,Cynthia Hall,adamsmichael@example.net,Lake Albertport,PA,Garden Stateu,Outdoor Decor,3,54.42,0.0,163.26,homenest,Free Shipping,RETURNED,PayPal
ORD-49070578,2023-08-14,CUST-EF6D6F,Kevin Baker,barry34@example.com,Port Yvetteview,SC,Deck Light,Lighting,2,41.37,0.0,82.74,NATURE GOODS,Store Pickup,shipped,Gift Card
ORD-15742494,2023-06-02,CUST-08D2B4,,geaton@example.org,Jonesborough,NH,Solar Lantrn,Lighting,5,24.4,0.0,122.0,Patio World,Overnight,Complete,Gift Card
ORD-56952596,2024-04-03,CUST-B61129,Sharon Short,carl01@example.net,South Bethborough,KS,leaf blower,Garden Tools,7,138.23,5.0,962.61,Outdoor-Hub,Express,Delivered,Debit Card
ORD-46308509,2022-09-23,CUST-F7EC4E,Beth Lopez,estephens@example.org,Robertsberg,VT,wall planter,Outdoor Decor,1,28.05,5.0,23.05,HOME NEST,Overnight,CANCELLED,Google Pay
ORD-20339160,,CUST-3543CF,Jeff Smith,,Port Ryanburgh,NE,charcoal grill,BBQ & Grilling,3,175.08,10.0,515.24,OutdoorHub,Standard,Returned,Debit Card
ORD-06118668,2023-11-22,CUST-02C150,Jason Flores,ggonzalez@example.org,Robinton,NE,solar lantern,Lighting,3,22.66,0.0,67.98,naturegoods,Free Shipping,returned,Google Pay
ORD-26766185,2024-05-23,CUST-8CB694,Timothy Ford,brad70@example.com,New Thomas,XX,Decklight,Lighting,2,40.39,0.0,80.78,OUTDOORHUB,Standard,Cancelled,Google Pay
ORD-58165518,2023-04-28,CUST-6742CF,Karen Fisher,,Erinside,VA,CHARCOAL GRILL,BBQ & Grilling,5,207.36,15.0,1021.8,Home Nest,Free Shipping,DELIVERED,Credit Card
ORD-89721445,2022-04-09,CUST-849959,Adam Davis,laurie85@example.org,Timothyfurt,HI,Garden Hose ,Garden Tools,7,30.57,10.0,203.99,PATIOWORLD,Free Shipping,In Transit,Google Pay
ORD-96244882,2023-09-04,CUST-64DB1B,Victoria Richmond,wigginsamanda@example.com,West Chelsea,MD,Prunning Shears,Garden Tools,7,22.87,25.0,135.09,Outdoor Hub,Standard,Delivered,Apple Pay
ORD-78625920,2022-08-29,CUST-FAF2E2,Kristina Massey,georgelara@example.com,Riggsstad,NC,wind chime,Outdoor Decor,1,21.18,15.0,6.18,GARDENPLUS,Express,pending,PayPal
ORD-96847592,2024-01-02,CUST-9423DB,Robert Reyes MD,grossgeorge@example.net,South Brian,ND,wind chime,Outdoor Decor,1,19.36,15.0,4.36,Home Nest,Standard,PROCESSING,Apple Pay
ORD-68912680,2022-06-22,CUST-DCE702,Jesse Nguyen,edavis@example.net,West Patrickland,TN,Wheelbarrow ,Garden Tools,5,96.03,25.0,455.15,GARDENPLUS,Express,dispatched,Gift Card
ORD-19859042,,CUST-0DC6A9,Ronald Clark,pholmes@example.com,Haileyberg,NH,Sun-Lounger,Furniture,3,81.89,0.0,158.63,GARDENPLUS,Express,dispatched,Credit Card
ORD-71553060,2023-12-11,CUST-C8049B,Russell Padilla,,Whitefurt,NC,patio dining table,Furniture,1,316.29,0.0,316.29,outdoor hub,Express,Processing,Gift Card
ORD-90046610,2023-10-20,CUST-10D4D6,Travis Conway,valerie62@example.org,Aaronton,KS,Path Light,Lighting,5,43.59,0.0,217.95,Home Nest,Overnight,DELIVERED,Debit Card
ORD-58719718,2022-08-04,CUST-575877,Jesse Harris,,Irwinstad,AR,Adirondack Chair,Furniture,8,55.74,0.0,445.92,HomeNest,Free Shipping,SHIPPED,PayPal
ORD-62547965,2023-03-07,CUST-A51136,Joseph Perez,shepardandrew@example.com,Deniseport,MA,Adirondack-Chair,Furniture,8,52.04,10.0,406.32,outdoor hub,Overnight,Returned,Gift Card
ORD-61792802,2023-03-26,CUST-6766E6,Christopher Montgomery,joshua73@example.com,South Carrie,MT,Decklight,Lighting,2,36.46,0.0,68.68,PATIOWORLD,Overnight,Refund,
ORD-66401616,2023-10-26,CUST-3E6C0F,Angela Richard,steven26@example.org,Lake Pamela,RI,Patio Dining Tbl,Furniture,8,261.92,0.0,2095.36,PATIOWORLD,Standard,Refund,PayPal
ORD-68303982,2022-07-23,CUST-0F34DE,Megan Chavez,frobbins@example.net,East Kimberlyhaven,IA,Garden Hose,Garden Tools,1,37.38,0.0,37.38,Nature Goods,Free Shipping,returned,Debit Card
ORD-77900680,2024-06-27,CUST-95F5FA,Beth Cannon,angelabowen@example.net,Webbmouth,TN,FLOOD LIGHT,Lighting,7,62.86,5.0,435.02,Garden-Plus,Standard,refunded,Apple Pay
ORD-61202284,2024-07-23,CUST-13313D,Dr. Samantha Horton,lawrence23@example.com,Foleybury,CO,Path Light,Lighting,4,51.1,0.0,204.4,PatioWorld,Free Shipping,Complete,Google Pay
ORD-64936778,2022-04-10,CUST-046190,Joseph Stephens,williamavery@example.org,Shafferport,IN,Wind Chime,Outdoor Decor,2,17.78,0.0,35.56,OutdoorHub ,Overnight,Processing,Google Pay
ORD-55431187,2024-10-18,CUST-3CCB10,Brianna Thompson,qhahn@example.net,East Pamelaport,KY,GAS GRILL,BBQ & Grilling,7,562.67,25.0,3913.69,NATURE GOODS,Free Shipping,delivered,Debit Card
ORD-50193658,2022-10-03,CUST-013701,Shawna Brown,floressharon@example.org,South Michelle,WV,adirondack chair,Furniture,7,49.33,25.0,320.31,HomeNest,Store Pickup,SHIPPED,PayPal
ORD-68529761,2024-06-16,CUST-673126,Molly Juarez,carolwilliams@example.net,Jonesside,NM,Fire Pit,BBQ & Grilling,8,139.36,0.0,1114.88,PATIOWORLD,Overnight,Refund,PayPal
ORD-37999859,2024-03-10,CUST-B7A0F9,Stanley Perez,jennifergallegos@example.net,Websterstad,KY,Floodlight,Lighting,5,59.1,20.0,511.04,Nature Goods,Store Pickup,returned,Debit Card
ORD-60189232,2022-10-31,CUST-1A8CCE,Rhonda Vazquez,laneheather@example.org,,N/A,WIND CHIME,Outdoor Decor,8,22.52,15.0,165.16,Nature Goods,Overnight,returned,Apple Pay
ORD-01171320,2024-05-13,CUST-297451,Tracie Williams,dchen@example.org,Gonzalezland,VT,garden statue,Outdoor Decor,1,58.27,0.0,58.27,Outdoor Hub,Overnight,Cancelled,Google Pay
ORD-04369714,2022-02-20,CUST-1EAC99,Ryan Warren,allisongardner@example.org,North Charles,OK,FirePit,BBQ & Grilling,7,171.43,0.0,1200.01,HomeNest,Overnight,RETURNED,Gift Card
ORD-69657400,2024-08-21,CUST-631429,John Greene,richard18@example.net,New Joseph,NJ,BBQ Toolset,BBQ & Grilling,7,50.94,25.0,331.58,OutdoorHub,Store Pickup,Processing,Credit Card
ORD-70936886,2023-11-09,CUST-7797E9,Allison Solomon,john45@example.org,West Daniel,NH,Adirondack-Chair,Furniture,8,48.44,25.0,362.52,Nature Goods,Free Shipping,delivered,Credit Card
ORD-31037468,2024-03-03,CUST-17B2D0,Daniel Boyle,asalas@example.org,West Ryanfort,OH,solar lantern,Lighting,6,23.15,0.0,138.9,patioworld,Overnight,Refund,Gift Card
ORD-42344621,2022-05-07,CUST-17CEB6,Jennifer Carter,hshepherd@example.org,Port Johnshire,RI,DECK LIGHT,Lighting,5,38.65,5.0,188.25,HomeNest.,Store Pickup,CANCELLED,Credit Card
ORD-44975299,2023-02-08,CUST-770D63,Jonathan Miller,erincastillo@example.net,Keithchester,CT,PLANT POT,Outdoor Decor,4,16.07,0.0,64.28,OUTDOORHUB,Store Pickup,Shipped,PayPal
ORD-98123341,2024-08-30,CUST-89E8BD,Nicole Henry,dakotaking@example.net,Jasonville,LA,DECK LIGHT,Lighting,7,40.17,0.0,281.19,OutdoorHub ,Express,Returned,Credit Card
ORD-46433409,2022-05-23,CUST-6008F3,Dr. Justin Mitchell,deborah73@example.org,Port Christopher,UT,Patio Dining Table,Furniture,4,290.15,25.0,1135.6,HomeNest.,Overnight,RETURNED,Gift Card
ORD-53342714,2023-05-15,CUST-4A5C57,James Booth,angelaprice@example.org,Lynchshire,WV,Garden Stateu,Outdoor Decor,1,62.41,0.0,62.41,naturegoods,Free Shipping,returned,PayPal
ORD-56444633,2023-08-28,CUST-FF3746,Lauren Orozco,,Mccormickfurt,ME,bird bath,Outdoor Decor,1,86.78,20.0,66.78,PatioWorld,Express,Complete,Apple Pay
ORD-64290759,2024-05-20,CUST-CBE4EB,Jennifer Moore,kevinrosario@example.net,Nathanielland,GA,hammock,Furniture,2,65.04,20.0,110.08,homenest,Standard,CANCELLED,Credit Card
ORD-52148326,2022-03-22,CUST-ED9DD9,John Howard,kfowler@example.com,East Thomas,??,Wind Chime,Outdoor Decor,4,19.91,0.0,79.64,naturegoods,Overnight,cancelled,Debit Card
ORD-83216944,2024-06-16,CUST-EBB06D,Sharon Webster,baileymary@example.com,South Carlosfurt,LA,pathway light,Lighting,5,47.38,20.0,216.9,naturegoods,Store Pickup,in progress,Google Pay
ORD-66617612,2022-09-05,CUST-E8044C,Juan Mcknight,rrodriguez@example.com,Mathisfort,NV,Garden Statue,Outdoor Decor,6,55.99,0.0,335.94,HOME NEST,Store Pickup,DELIVERED,PayPal
ORD-28825805,2023-01-24,CUST-B03E6D,Sara Rodriguez,lduncan@example.com,Martinezbury,GA,Grill Covr,BBQ & Grilling,5,30.93,25.0,129.65,Garden-Plus,Standard,pending,Apple Pay
ORD-40051306,2023-06-26,CUST-8352DC,Ryan Grimes,,New Larryview,SD,FIRE PIT,BBQ & Grilling,2,153.43,25.0,281.86,NatureGoods,Overnight,delivered,Apple Pay
ORD-02899100,2022-09-12,CUST-9F696E,Phillip Morris,dfritz@example.org,North Jesusberg,NH,Leaf-Blower,Garden Tools,7,128.35,20.0,878.45,GardenPlus,Store Pickup,refunded,PayPal
ORD-74794618,2024-09-21,CUST-4EA31F,Luke Williams,avilalisa@example.com,Millerborough,MS,Hammock,Furniture,5,56.72,15.0,268.6,outdoor hub,Store Pickup,Returned,Google Pay
ORD-24981324,2023-02-07,CUST-B26A6F,Christopher Brown,icarter@example.org,Brownview,WI,hammock,Furniture,7,60.2,25.0,396.4,OUTDOORHUB,Store Pickup,Delivered,Gift Card
ORD-16129106,2022-11-07,CUST-42793D,Robert Ruiz,myersjennifer@example.org,Richardchester,WV,Wall-Planter,Outdoor Decor,7,29.45,0.0,206.15,Outdoor-Hub,Express,Cancelled,Credit Card
ORD-52863112,2022-12-21,CUST-BB8787,Deanna Carter,,New Lisaborough,ME,Adirondack-Chair,Furniture,4,57.38,25.0,204.52,GardenPlus ,Express,dispatched,Gift Card
ORD-96932226,2022-08-02,CUST-6E2676,Frances Morrow,wbyrd@example.com,East Jennifershire,WV,Charcoal Grill,BBQ & Grilling,1,186.71,0.0,186.71,NatureGoods,Store Pickup,shipped,Gift Card
ORD-82463437,2024-05-30,CUST-D56659,Stephen Cardenas,zrobinson@example.org,Briggsmouth,VA,Decklight,Lighting,7,42.83,0.0,299.81,homenest,Overnight,SHIPPED,Gift Card
ORD-76188815,2023-08-30,CUST-5520B2,Travis Garcia,kyle10@example.com,South Lisaview,RI,Decklight,Lighting,5,43.3,10.0,206.5,HomeNest,Standard,CANCELLED,Gift Card
ORD-48144232,2024-07-11,CUST-FF10DB,Cheryl Hughes,andreasnow@example.org,Port Johnfurt,NJ,pruning shears,Garden Tools,4,22.85,0.0,91.4,GARDENPLUS,Standard,refunded,Google Pay
ORD-48480281,2023-07-17,CUST-CF1D1D,Edward Benton,iansmith@example.com,New Kristina,TN,BBQ Toolset,BBQ & Grilling,3,48.13,0.0,144.39,gardenplus,Express,delivered,Gift Card
ORD-14016890,2022-10-17,CUST-13CE61,Matthew Ruiz,scottanna@example.org,Edwardfurt,MN,String Lights,Lighting,3,32.75,20.0,78.25,GardenPlus,Store Pickup,delivered,Credit Card
ORD-39590456,2024-05-16,CUST-A332E3,,denise56@example.org,South Shannon,MO,Plant-Pot,Outdoor Decor,5,13.08,20.0,45.4,Home-Nest,Free Shipping,PROCESSING,Google Pay
ORD-78421275,2022-06-06,CUST-40541E,Kathleen Williams,dwebbexample.com,Reneeview,GA,Pathway Light,Lighting,8,44.36,25.0,329.88,Outdoor-Hub,Store Pickup,Shipped,Gift Card
ORD-86547880,2024-04-21,CUST-249F60,Susan Anthony,tarahenderson@example.org,Starkland,UT,GARDEN STATUE,Outdoor Decor,1,56.44,10.0,46.44,naturegoods,Overnight,delivered,PayPal
ORD-95265050,2022-10-28,CUST-13F2A7,Jose Spencer,peterlarsen@example.org,Donnashire,VA,BBQ Tool Set,BBQ & Grilling,2,45.43,10.0,80.86,naturegoods,Express,in progress,Google Pay
ORD-71620256,2023-12-01,CUST-24F454,Jeremy Johnston,vwilliams@example.org,East Julieport,HI,Deck Light,Lighting,8,37.17,0.0,297.36,PatioWorld,Standard,In Transit,Debit Card
ORD-47073066,2022-04-04,CUST-AADBBF,Jesse Gonzalez,rodriguezamanda@example.net,Port Triciashire,CO,BirdBath,Outdoor Decor,-7,72.29,10.0,496.03,Patio-World,Free Shipping,Pending,PayPal
ORD-65388015,2024-07-11,CUST-F64BF0,Tanya Cook,garciaamy@example.net,Nathanhaven,MD,Grill Covr,BBQ & Grilling,8,28.44,0.0,227.52,Outdoor-Hub,Overnight,Shipped,Credit Card
ORD-02781421,2023-12-29,CUST-744559,Gregory Smith,mmurray@example.net,West Christopher,SD,plant pot,Outdoor Decor,4,13.29,10.0,43.16,naturegoods,Free Shipping,in progress,Credit Card
ORD-68378412,2022-02-22,CUST-FC771A,Rachel Abbott,choirachael@example.net,Mcdanielmouth,IN,Pruning-Shears,Garden Tools,5,28.26,25.0,116.3,Patio-World,Free Shipping,Refund,Credit Card
ORD-19209236,2022-07-17,CUST-9D0AB6,Bryan Dixon,alexanderbates@example.org,Robertsbury,IA,Adirondack Chairs,Furniture,3,47.79,0.0,143.37,PATIOWORLD,Free Shipping,Refund,Google Pay
ORD-19818176,2023-01-14,CUST-D301CD,Charlene Wright,vmarks@example.net,Port Williamview,CO,CHARCOAL GRILL,BBQ & Grilling,6,228.74,0.0,1372.44,homenest,Overnight,DELIVERED,Credit Card
ORD-25218322,2024-11-30,CUST-614FE5,Summer Lynch,fmartin@example.net,Aguilarhaven,TX,Pathway-Light,Lighting,2,53.69,10.0,97.38,PatioWorld,Standard,In Transit,Credit Card
ORD-31847341,,CUST-3EE73C,Jaime Reed,rebeccavargas@example.net,Jasonberg,DE,FLOOD LIGHT,Lighting,6,54.91,0.0,329.46,Home Nest,Express,SHIPPED,Gift Card
ORD-13593898,2023-08-12,CUST-26AD2F,Becky Tucker,qbarnett@example.net,North James,MN,PRUNING SHEARS,Garden Tools,2,25.24,0.0,50.48,Outdoor Hub,Express,Delivered,Credit Card
ORD-23674810,2024-06-02,CUST-98956A,David Douglas,kcrosby@example.org,Johnville,NC,Patio Dining Table,Furniture,5,330.44,25.0,1627.2,Garden-Plus,Express,canceled,PayPal
ORD-74239407,2024-04-09,CUST-85F1ED,Scott Chambers,juanbowman@example.org,Micheleland,UT,Deck-Light,Lighting,3,43.38,25.0,105.14,HomeNest.,Free Shipping,CANCELLED,Gift Card
ORD-65851242,2022-07-21,CUST-0ECED5,Sandra Hamilton,jonathangreene@example.com,Brettmouth,ID,Charcol Grill,BBQ & Grilling,1,217.39,0.0,217.39,Patio-World,Standard,Refund,Gift Card
ORD-84001932,2023-04-01,CUST-C45DF4,Jonathan Williams,kimberly12@example.net,Andrewport,KS,bird bath,Outdoor Decor,4,88.32,10.0,343.28,Patio World,Standard,Pending,Debit Card
ORD-26166556,2023-10-03,CUST-641E0B,Eric Huang,,Lake Tylerbury,OR,Trowel-Set,Garden Tools,8,21.78,10.0,164.24,PatioWorld,Standard,Refund,PayPal
ORD-25726136,2023-01-18,CUST-01BE20,Matthew Beck,gomezpatricia@example.org,New David,NC,Hammock ,Furniture,3,59.09,0.0,177.27,Patio-World,Free Shipping,In Transit,PayPal
ORD-65495830,2023-08-27,CUST-610686,Scott Lane,michaelsullivan@example.org,Garciaburgh,DE,GRILL COVER,BBQ & Grilling,8,34.41,15.0,260.28,Garden Plus,Store Pickup,dispatched,Credit Card
ORD-72507978,2022-01-24,CUST-569D5B,Cody King,evansanna@example.org,Aliciaton,AK,Wall Plantr,Outdoor Decor,5,30.24,20.0,131.2,GardenPlus,Store Pickup,pending,Google Pay
ORD-51362052,2024-01-01,CUST-CC7567,Holly Todd,sandrarobertson@example.org,Cunninghammouth,CT,Grill Cover,BBQ & Grilling,3,31.23,20.0,73.69,Nature Goods,Overnight,in progress,Apple Pay
ORD-38212971,2024-10-17,CUST-08C16E,Sarah Bauer,amyhall@example.org,New Joseph,AZ,BBQ TOOL SET,BBQ & Grilling,5,43.87,0.0,219.35,GARDENPLUS,Overnight,refunded,Credit Card
ORD-19183173,2022-06-11,CUST-833602,Darlene Lamb,shicks@example.com,Annburgh,NY,sun lounger,Furniture,5,97.92,20.0,469.6,HOME NEST,Overnight,PROCESSING,PayPal
ORD-82870246,2024-03-01,CUST-40EBCE,Michelle Garcia,jonathan53@example.net,Port Martinborough,KS,Sun Lounger,Furniture,7,79.75,10.0,548.25,GardenPlus ,Free Shipping,refunded,Debit Card
